datetime,true,predicted,residual,abs_error
2024-04-18 23:45:00+00:00,26469.625,26190.438529839757,279.1864701602426,279.1864701602426
2024-04-19 00:00:00+00:00,25700.189,25694.218954947246,5.970045052752539,5.970045052752539
2024-04-19 00:15:00+00:00,25578.201,25698.577883701808,-120.37688370180695,120.37688370180695
2024-04-19 00:30:00+00:00,25238.855,25400.685818908685,-161.83081890868561,161.83081890868561
2024-04-19 00:45:00+00:00,24977.513,25249.82796935762,-272.3149693576197,272.3149693576197
2024-04-19 01:00:00+00:00,24861.124,25720.835842704928,-859.7118427049281,859.7118427049281
2024-04-19 01:15:00+00:00,24790.876,25569.97799315386,-779.1019931538613,779.1019931538613
2024-04-19 01:30:00+00:00,24705.839,25592.683789040562,-886.8447890405623,886.8447890405623
2024-04-19 01:45:00+00:00,24882.858,25676.760922719903,-793.9029227199026,793.9029227199026
2024-04-19 02:00:00+00:00,24973.668,27826.972434368105,-2853.304434368103,2853.304434368103
2024-04-19 02:15:00+00:00,25032.239,27888.156705496873,-2855.9177054968713,2855.9177054968713
2024-04-19 02:30:00+00:00,25412.459,27957.49438096791,-2545.035380967911,2545.035380967911
2024-04-19 02:45:00+00:00,25781.629,28347.48137726049,-2565.8523772604894,2565.8523772604894
2024-04-19 03:00:00+00:00,26786.372,32594.259048429765,-5807.887048429766,5807.887048429766
2024-04-19 03:15:00+00:00,27287.408,33194.448378075664,-5907.040378075664,5907.040378075664
2024-04-19 03:30:00+00:00,28206.71,33892.9042923368,-5686.194292336804,5686.194292336804
2024-04-19 03:45:00+00:00,29449.982,34950.95246004321,-5500.970460043212,5500.970460043212
2024-04-19 04:00:00+00:00,31030.687,36328.56902080802,-5297.882020808018,5297.882020808018
2024-04-19 04:15:00+00:00,32201.045,37889.32658698254,-5688.281586982543,5688.281586982543
2024-04-19 04:30:00+00:00,33409.401,39018.750429322296,-5609.3494293222975,5609.3494293222975
2024-04-19 04:45:00+00:00,34601.797,41190.74633555485,-6588.949335554855,6588.949335554855
2024-04-19 05:00:00+00:00,36761.064,42219.980666871525,-5458.916666871526,5458.916666871526
2024-04-19 05:15:00+00:00,37878.802,42794.76181338407,-4915.95981338407,4915.95981338407
2024-04-19 05:30:00+00:00,38834.646,42836.66437210274,-4002.0183721027424,4002.0183721027424
2024-04-19 05:45:00+00:00,39780.837,43011.2651935458,-3230.4281935457984,3230.4281935457984
2024-04-19 06:00:00+00:00,40676.205,42654.66305895776,-1978.45805895776,1978.45805895776
2024-04-19 06:15:00+00:00,41492.99,43225.47019421118,-1732.4801942111808,1732.4801942111808
2024-04-19 06:30:00+00:00,42298.132,44107.77135880651,-1809.6393588065112,1809.6393588065112
2024-04-19 06:45:00+00:00,42577.57,44913.836577272,-2336.2665772719993,2336.2665772719993
2024-04-19 07:00:00+00:00,42834.476,44440.538956485005,-1606.0629564850024,1606.0629564850024
2024-04-19 07:15:00+00:00,43265.626,44962.3021062267,-1696.6761062267033,1696.6761062267033
2024-04-19 07:30:00+00:00,43351.293,44764.25792835364,-1412.9649283536419,1412.9649283536419
2024-04-19 07:45:00+00:00,43598.978,44714.07778412538,-1115.0997841253775,1115.0997841253775
2024-04-19 08:00:00+00:00,43920.719,44307.63521880144,-386.9162188014452,386.9162188014452
2024-04-19 08:15:00+00:00,44240.585,44378.28749151246,-137.7024915124639,137.7024915124639
2024-04-19 08:30:00+00:00,44729.669,44683.315439271835,46.353560728166485,46.353560728166485
2024-04-19 08:45:00+00:00,44850.415,44327.860304090565,522.5546959094354,522.5546959094354
2024-04-19 09:00:00+00:00,45157.718,43082.60310592203,2075.1148940779676,2075.1148940779676
2024-04-19 09:15:00+00:00,45406.238,43456.07489236333,1950.1631076366684,1950.1631076366684
2024-04-19 09:30:00+00:00,45604.131,43520.7940400267,2083.336959973298,2083.336959973298
2024-04-19 09:45:00+00:00,46149.72,44221.356264228554,1928.363735771447,1928.363735771447
2024-04-19 10:00:00+00:00,45818.854,43224.66683698044,2594.18716301956,2594.18716301956
2024-04-19 10:15:00+00:00,45223.588,42933.71942798938,2289.8685720106223,2289.8685720106223
2024-04-19 10:30:00+00:00,44913.937,42504.06505394016,2409.871946059837,2409.871946059837
2024-04-19 10:45:00+00:00,44232.375,42714.48988540561,1517.8851145943918,1517.8851145943918
2024-04-19 11:00:00+00:00,44147.329,42890.439371544984,1256.8896284550137,1256.8896284550137
2024-04-19 11:15:00+00:00,44145.136,42984.77107339919,1160.364926600807,1160.364926600807
2024-04-19 11:30:00+00:00,43947.099,42469.51188173132,1477.5871182686824,1477.5871182686824
2024-04-19 11:45:00+00:00,43417.542,40729.912475612815,2687.6295243871864,2687.6295243871864
2024-04-19 12:00:00+00:00,43690.493,40729.912475612815,2960.5805243871873,2960.5805243871873
2024-04-19 12:15:00+00:00,43657.608,40708.93375901433,2948.674240985667,2948.674240985667
2024-04-19 12:30:00+00:00,43026.065,40751.94650551781,2274.1184944821944,2274.1184944821944
2024-04-19 12:45:00+00:00,43000.021,40894.60987249736,2105.411127502637,2105.411127502637
2024-04-19 13:00:00+00:00,42879.058,40271.82112559828,2607.236874401715,2607.236874401715
2024-04-19 13:15:00+00:00,42607.874,39997.309598965694,2610.5644010343094,2610.5644010343094
2024-04-19 13:30:00+00:00,42123.868,39915.81051007405,2208.057489925952,2208.057489925952
2024-04-19 13:45:00+00:00,42186.263,39915.81051007405,2270.4524899259486,2270.4524899259486
2024-04-19 14:00:00+00:00,41825.699,39834.05181036755,1991.647189632451,1991.647189632451
2024-04-19 14:15:00+00:00,41755.071,39733.44354574078,2021.6274542592218,2021.6274542592218
2024-04-19 14:30:00+00:00,41507.705,39834.05181036755,1673.6531896324523,1673.6531896324523
2024-04-19 14:45:00+00:00,40957.044,39678.51412444072,1278.5298755592812,1278.5298755592812
2024-04-19 15:00:00+00:00,40798.46,39600.353227714775,1198.106772285224,1198.106772285224
2024-04-19 15:15:00+00:00,40578.941,39562.93421090222,1016.0067890977807,1016.0067890977807
2024-04-19 15:30:00+00:00,40606.177,39562.93421090222,1043.2427890977851,1043.2427890977851
2024-04-19 15:45:00+00:00,40919.708,39578.586472977986,1341.1215270220127,1341.1215270220127
2024-04-19 16:00:00+00:00,40702.873,38652.06743236296,2050.8055676370423,2050.8055676370423
2024-04-19 16:15:00+00:00,40292.394,38695.620837035436,1596.773162964564,1596.773162964564
2024-04-19 16:30:00+00:00,40226.894,38752.675696989725,1474.2183030102751,1474.2183030102751
2024-04-19 16:45:00+00:00,40245.028,38652.06743236296,1592.960567637041,1592.960567637041
2024-04-19 17:00:00+00:00,39838.293,36264.25607659987,3574.0369234001264,3574.0369234001264
2024-04-19 17:15:00+00:00,39250.641,36151.84598073712,3098.795019262885,3098.795019262885
2024-04-19 17:30:00+00:00,38464.916,36264.25607659987,2200.659923400126,2200.659923400126
2024-04-19 17:45:00+00:00,38093.92,36192.35606763129,1901.5639323687064,1901.5639323687064
2024-04-19 18:00:00+00:00,37667.517,34686.567617072964,2980.949382927036,2980.949382927036
2024-04-19 18:15:00+00:00,37374.41,34529.714077035824,2844.6959229641798,2844.6959229641798
2024-04-19 18:30:00+00:00,36591.792,34227.293357050636,2364.4986429493656,2364.4986429493656
2024-04-19 18:45:00+00:00,36174.197,34323.947026014765,1850.2499739852356,1850.2499739852356
2024-04-19 19:00:00+00:00,35382.556,33541.37579207117,1841.1802079288245,1841.1802079288245
2024-04-19 19:15:00+00:00,34866.114,33167.57640173914,1698.5375982608602,1698.5375982608602
2024-04-19 19:30:00+00:00,34196.695,32294.56317531439,1902.13182468561,1902.13182468561
2024-04-19 19:45:00+00:00,33663.81,32124.495936167794,1539.3140638322038,1539.3140638322038
2024-04-19 20:00:00+00:00,32925.796,30117.276314409777,2808.519685590225,2808.519685590225
2024-04-19 20:15:00+00:00,32507.248,29694.229209120178,2813.0187908798216,2813.0187908798216
2024-04-19 20:30:00+00:00,32350.181,29917.301182990563,2432.879817009438,2432.879817009438
2024-04-19 20:45:00+00:00,31961.23,29453.49268524277,2507.737314757229,2507.737314757229
2024-04-19 21:00:00+00:00,31195.415,28678.22327396301,2517.191726036992,2517.191726036992
2024-04-19 21:15:00+00:00,30457.248,28157.523550177197,2299.724449822803,2299.724449822803
2024-04-19 21:30:00+00:00,29545.931,27950.880537211724,1595.0504627882765,1595.0504627882765
2024-04-19 21:45:00+00:00,29118.966,27454.862676346995,1664.1033236530056,1664.1033236530056
2024-04-19 22:00:00+00:00,28583.995,27220.987499253406,1363.007500746593,1363.007500746593
2024-04-19 22:15:00+00:00,28182.608,26885.598061795026,1297.0099382049739,1297.0099382049739
2024-04-19 22:30:00+00:00,27641.598,26166.339213831092,1475.2587861689099,1475.2587861689099
2024-04-19 22:45:00+00:00,27133.88,26000.544316150645,1133.3356838493564,1133.3356838493564
2024-04-19 23:00:00+00:00,26727.588,25749.475793480062,978.1122065199379,978.1122065199379
2024-04-19 23:15:00+00:00,27848.816,26480.978574789362,1367.8374252106369,1367.8374252106369
2024-04-19 23:30:00+00:00,27514.411,26480.978574789362,1033.432425210638,1033.432425210638
2024-04-19 23:45:00+00:00,26940.195,26258.51139202292,681.6836079770801,681.6836079770801
2024-04-20 00:00:00+00:00,26298.853,25310.39929010335,988.4537098966503,988.4537098966503
2024-04-20 00:15:00+00:00,25882.59,25244.411575222268,638.1784247777323,638.1784247777323
2024-04-20 00:30:00+00:00,25546.845,25116.721580611884,430.1234193881173,430.1234193881173
2024-04-20 00:45:00+00:00,25149.832,25057.631905248913,92.200094751086,92.200094751086
2024-04-20 01:00:00+00:00,24880.682,25184.08120105708,-303.39920105708006,303.39920105708006
2024-04-20 01:15:00+00:00,24804.414,25184.08120105708,-379.6672010570801,379.6672010570801
2024-04-20 01:30:00+00:00,24657.15,25113.58937634008,-456.43937634008034,456.43937634008034
2024-04-20 01:45:00+00:00,24612.607,25159.362368828457,-546.755368828457,546.755368828457
2024-04-20 02:00:00+00:00,24645.117,25988.16635436835,-1343.0493543683515,1343.0493543683515
2024-04-20 02:15:00+00:00,24673.836,26009.849362703862,-1336.013362703863,1336.013362703863
2024-04-20 02:30:00+00:00,24711.249,26178.96492245463,-1467.7159224546303,1467.7159224546303
2024-04-20 02:45:00+00:00,24797.968,26400.999056336055,-1603.0310563360545,1603.0310563360545
2024-04-20 03:00:00+00:00,25378.496,27676.151939813233,-2297.655939813234,2297.655939813234
2024-04-20 03:15:00+00:00,25461.445,28186.540769229505,-2725.095769229505,2725.095769229505
2024-04-20 03:30:00+00:00,25882.547,28585.34919404044,-2702.8021940404396,2702.8021940404396
2024-04-20 03:45:00+00:00,26076.566,29476.715909389277,-3400.149909389278,3400.149909389278
2024-04-20 04:00:00+00:00,26638.649,30403.244188991746,-3764.595188991745,3764.595188991745
2024-04-20 04:15:00+00:00,27303.08,30785.827389894297,-3482.7473898942953,3482.7473898942953
2024-04-20 04:30:00+00:00,27260.191,31095.94601535597,-3835.7550153559714,3835.7550153559714
2024-04-20 04:45:00+00:00,27547.832,32288.68360849132,-4740.851608491321,4740.851608491321
2024-04-20 05:00:00+00:00,28474.678,33829.679156654296,-5355.001156654296,5355.001156654296
2024-04-20 05:15:00+00:00,28970.371,34261.971178315966,-5291.600178315966,5291.600178315966
2024-04-20 05:30:00+00:00,29246.193,34553.380549961934,-5307.187549961935,5307.187549961935
2024-04-20 05:45:00+00:00,29723.649,35410.22252451134,-5686.573524511336,5686.573524511336
2024-04-20 06:00:00+00:00,30194.651,35589.79235455243,-5395.14135455243,5395.14135455243
2024-04-20 06:15:00+00:00,30724.541,35859.65892017102,-5135.117920171022,5135.117920171022
2024-04-20 06:30:00+00:00,31656.825,35686.85072523754,-4030.0257252375413,4030.0257252375413
2024-04-20 06:45:00+00:00,32485.445,35539.062687540245,-3053.6176875402452,3053.6176875402452
2024-04-20 07:00:00+00:00,33294.739,36329.85260866209,-3035.11360866209,3035.11360866209
2024-04-20 07:15:00+00:00,33619.091,36838.51267457135,-3219.4216745713493,3219.4216745713493
2024-04-20 07:30:00+00:00,34219.647,36922.558340412754,-2702.9113404127565,2702.9113404127565
2024-04-20 07:45:00+00:00,34915.456,37073.570442640936,-2158.1144426409373,2158.1144426409373
2024-04-20 08:00:00+00:00,35414.906,37264.65439862775,-1849.7483986277439,1849.7483986277439
2024-04-20 08:15:00+00:00,35606.255,37489.53502733356,-1883.2800273335597,1883.2800273335597
2024-04-20 08:30:00+00:00,36058.955,37629.55126847482,-1570.5962684748156,1570.5962684748156
2024-04-20 08:45:00+00:00,36032.304,37697.12174634126,-1664.8177463412649,1664.8177463412649
2024-04-20 09:00:00+00:00,34859.127,38100.07717072528,-3240.9501707252784,3240.9501707252784
2024-04-20 09:15:00+00:00,34736.888,38495.76292203085,-3758.8749220308528,3758.8749220308528
2024-04-20 09:30:00+00:00,35143.155,37664.25393906138,-2521.098939061383,2521.098939061383
2024-04-20 09:45:00+00:00,35496.867,37711.266142668224,-2214.399142668226,2214.399142668226
2024-04-20 10:00:00+00:00,35595.862,37614.53558832352,-2018.673588323516,2018.673588323516
2024-04-20 10:15:00+00:00,35364.685,37250.44899802234,-1885.7639980223394,1885.7639980223394
2024-04-20 10:30:00+00:00,36691.529,37192.81162672749,-501.2826267274868,501.2826267274868
2024-04-20 10:45:00+00:00,37427.545,36851.42250751598,576.1224924840208,576.1224924840208
2024-04-20 11:00:00+00:00,36130.778,36921.14281584143,-790.3648158414289,790.3648158414289
2024-04-20 11:15:00+00:00,34211.309,37685.069104030146,-3473.760104030145,3473.760104030145
2024-04-20 11:30:00+00:00,34488.884,36861.6655009678,-2372.7815009678015,2372.7815009678015
2024-04-20 11:45:00+00:00,34650.601,36143.709105607784,-1493.108105607782,1493.108105607782
2024-04-20 12:00:00+00:00,34084.11,36243.533825500606,-2159.4238255006057,2159.4238255006057
2024-04-20 12:15:00+00:00,34336.346,36467.74046077666,-2131.3944607766607,2131.3944607766607
2024-04-20 12:30:00+00:00,36657.256,36088.61927252408,568.6367274759177,568.6367274759177
2024-04-20 12:45:00+00:00,36711.391,36176.83220014694,534.5587998530609,534.5587998530609
2024-04-20 13:00:00+00:00,34870.789,36186.53751335953,-1315.7485133595328,1315.7485133595328
2024-04-20 13:15:00+00:00,33566.697,36928.18752051798,-3361.490520517982,3361.490520517982
2024-04-20 13:30:00+00:00,33379.183,36038.154601485934,-2658.971601485937,2658.971601485937
2024-04-20 13:45:00+00:00,34572.195,35746.874921917086,-1174.6799219170862,1174.6799219170862
2024-04-20 14:00:00+00:00,35469.6,35923.58252747684,-453.98252747684455,453.98252747684455
2024-04-20 14:15:00+00:00,35275.753,36024.16904448575,-748.4160444857553,748.4160444857553
2024-04-20 14:30:00+00:00,35255.28,36478.2610064448,-1222.981006444803,1222.981006444803
2024-04-20 14:45:00+00:00,35039.319,36736.75003629721,-1697.43103629721,1697.43103629721
2024-04-20 15:00:00+00:00,33762.081,36675.28941259985,-2913.2084125998517,2913.2084125998517
2024-04-20 15:15:00+00:00,33809.213,36622.75760605543,-2813.544606055424,2813.544606055424
2024-04-20 15:30:00+00:00,34123.759,36057.2672689892,-1933.5082689892006,1933.5082689892006
2024-04-20 15:45:00+00:00,34710.435,35731.91479376216,-1021.4797937621624,1021.4797937621624
2024-04-20 16:00:00+00:00,34651.636,35441.72546969883,-790.0894696988325,790.0894696988325
2024-04-20 16:15:00+00:00,34300.363,35452.63614706503,-1152.2731470650324,1152.2731470650324
2024-04-20 16:30:00+00:00,34732.523,35432.38963837997,-699.8666383799718,699.8666383799718
2024-04-20 16:45:00+00:00,35040.351,35165.82512873036,-125.474128730355,125.474128730355
2024-04-20 17:00:00+00:00,34916.434,35062.95988179643,-146.5258817964277,146.5258817964277
2024-04-20 17:15:00+00:00,34937.809,34986.685835170596,-48.87683517059486,48.87683517059486
2024-04-20 17:30:00+00:00,35066.335,34501.72898786834,564.6060121316623,564.6060121316623
2024-04-20 17:45:00+00:00,34859.295,34392.188129281334,467.10687071866414,467.10687071866414
2024-04-20 18:00:00+00:00,34554.607,33982.45085627378,572.1561437262208,572.1561437262208
2024-04-20 18:15:00+00:00,34633.25,33633.24175828429,1000.00824171571,1000.00824171571
2024-04-20 18:30:00+00:00,34496.09,33323.97540633346,1172.1145936665343,1172.1145936665343
2024-04-20 18:45:00+00:00,34093.692,32706.511214310565,1387.1807856894375,1387.1807856894375
2024-04-20 19:00:00+00:00,33425.033,31915.74586656007,1509.2871334399315,1509.2871334399315
2024-04-20 19:15:00+00:00,33057.496,31375.430372807525,1682.0656271924745,1682.0656271924745
2024-04-20 19:30:00+00:00,32381.062,31140.09574577911,1240.9662542208935,1240.9662542208935
2024-04-20 19:45:00+00:00,31889.686,30735.45935867074,1154.22664132926,1154.22664132926
2024-04-20 20:00:00+00:00,31138.304,29705.20151912499,1433.1024808750117,1433.1024808750117
2024-04-20 20:15:00+00:00,31032.288,29463.280277902348,1569.0077220976527,1569.0077220976527
2024-04-20 20:30:00+00:00,30346.373,29491.718810083286,854.6541899167132,854.6541899167132
2024-04-20 20:45:00+00:00,29838.949,29126.301138408147,712.6478615918531,712.6478615918531
2024-04-20 21:00:00+00:00,29043.526,28332.58778373076,710.9382162692418,710.9382162692418
2024-04-20 21:15:00+00:00,28489.16,27771.729077391356,717.4309226086443,717.4309226086443
2024-04-20 21:30:00+00:00,27956.681,27219.078421560527,737.6025784394733,737.6025784394733
2024-04-20 21:45:00+00:00,27460.344,27143.537182720636,316.8068172793646,316.8068172793646
2024-04-20 22:00:00+00:00,27113.881,26565.898854297397,547.9821457026046,547.9821457026046
2024-04-20 22:15:00+00:00,26721.678,26394.19316691372,327.48483308628056,327.48483308628056
2024-04-20 22:30:00+00:00,26413.373,26051.606508176446,361.7664918235532,361.7664918235532
2024-04-20 22:45:00+00:00,26069.096,25831.9840070747,237.1119929253,237.1119929253
2024-04-20 23:00:00+00:00,25840.451,25355.023913909077,485.4270860909237,485.4270860909237
2024-04-20 23:15:00+00:00,25740.137,26034.44223027516,-294.3052302751603,294.3052302751603
2024-04-20 23:30:00+00:00,25477.695,25854.132012573995,-376.43701257399516,376.43701257399516
2024-04-20 23:45:00+00:00,25129.372,25516.848033361788,-387.4760333617887,387.4760333617887
2024-04-21 00:00:00+00:00,24849.619,25097.682380920407,-248.06338092040824,248.06338092040824
2024-04-21 00:15:00+00:00,24565.056,24928.50665575039,-363.45065575038825,363.45065575038825
2024-04-21 00:30:00+00:00,24483.471,24733.385537939634,-249.91453793963228,249.91453793963228
2024-04-21 00:45:00+00:00,24417.516,24574.442111567205,-156.92611156720523,156.92611156720523
2024-04-21 01:00:00+00:00,24313.446,24665.087015412115,-351.64101541211494,351.64101541211494
2024-04-21 01:15:00+00:00,24173.478,24665.087015412115,-491.6090154121157,491.6090154121157
2024-04-21 01:30:00+00:00,24045.785,24594.595190695116,-548.810190695116,548.810190695116
2024-04-21 01:45:00+00:00,24317.708,24555.377430910263,-237.66943091026405,237.66943091026405
2024-04-21 02:00:00+00:00,24024.945,25479.946393964587,-1455.001393964587,1455.001393964587
2024-04-21 02:15:00+00:00,24182.41,25479.946393964587,-1297.5363939645868,1297.5363939645868
2024-04-21 02:30:00+00:00,24011.31,25516.768114359344,-1505.4581143593423,1505.4581143593423
2024-04-21 02:45:00+00:00,24300.988,25571.76874973426,-1270.7807497342583,1270.7807497342583
2024-04-21 03:00:00+00:00,24467.231,26363.445710113865,-1896.2147101138653,1896.2147101138653
2024-04-21 03:15:00+00:00,24616.903,26363.445710113865,-1746.5427101138666,1746.5427101138666
2024-04-21 03:30:00+00:00,24670.622,26677.904589106605,-2007.2825891066059,2007.2825891066059
2024-04-21 03:45:00+00:00,24730.083,26736.979139542847,-2006.8961395428487,2006.8961395428487
2024-04-21 04:00:00+00:00,25284.451,27650.768939576945,-2366.317939576944,2366.317939576944
2024-04-21 04:15:00+00:00,25400.919,28135.57814536083,-2734.659145360827,2734.659145360827
2024-04-21 04:30:00+00:00,25303.806,28025.19909010358,-2721.3930901035783,2721.3930901035783
2024-04-21 04:45:00+00:00,25537.413,28078.10618797798,-2540.6931879779804,2540.6931879779804
2024-04-21 05:00:00+00:00,26047.017,27917.52938178096,-1870.5123817809617,1870.5123817809617
2024-04-21 05:15:00+00:00,26285.644,28251.327243965825,-1965.6832439658247,1965.6832439658247
2024-04-21 05:30:00+00:00,26482.156,28424.33192132044,-1942.1759213204423,1942.1759213204423
2024-04-21 05:45:00+00:00,26839.455,28887.3514886442,-2047.8964886441972,2047.8964886441972
2024-04-21 06:00:00+00:00,27531.023,29541.310991926097,-2010.2879919260959,2010.2879919260959
2024-04-21 06:15:00+00:00,28054.915,29940.551158259917,-1885.6361582599166,1885.6361582599166
2024-04-21 06:30:00+00:00,28445.924,30855.03754049054,-2409.11354049054,2409.11354049054
2024-04-21 06:45:00+00:00,28872.427,31217.240364740588,-2344.8133647405884,2344.8133647405884
2024-04-21 07:00:00+00:00,29585.875,32071.83246694774,-2485.9574669477406,2485.9574669477406
2024-04-21 07:15:00+00:00,30542.402,32279.434578690645,-1737.032578690647,1737.032578690647
2024-04-21 07:30:00+00:00,31231.681,32529.906115555885,-1298.2251155558843,1298.2251155558843
2024-04-21 07:45:00+00:00,31648.236,32823.60553792082,-1175.3695379208184,1175.3695379208184
2024-04-21 08:00:00+00:00,32183.527,33321.69359160365,-1138.1665916036545,1138.1665916036545
2024-04-21 08:15:00+00:00,32576.699,33419.27936012967,-842.580360129672,842.580360129672
2024-04-21 08:30:00+00:00,32441.681,33870.169538489165,-1428.488538489164,1428.488538489164
2024-04-21 08:45:00+00:00,33062.801,33803.051221567264,-740.2502215672648,740.2502215672648
2024-04-21 09:00:00+00:00,33214.783,32862.82216308861,351.9608369113921,351.9608369113921
2024-04-21 09:15:00+00:00,32693.416,32862.82216308861,-169.4061630886099,169.4061630886099
2024-04-21 09:30:00+00:00,32633.578,32957.77786309615,-324.19986309614615,324.19986309614615
2024-04-21 09:45:00+00:00,33167.986,33216.28774426605,-48.301744266049354,48.301744266049354
2024-04-21 10:00:00+00:00,33079.177,33276.13861199882,-196.96161199881317,196.96161199881317
2024-04-21 10:15:00+00:00,32038.934,33350.54323838517,-1311.609238385172,1311.609238385172
2024-04-21 10:30:00+00:00,32860.687,33804.96941757993,-944.2824175799324,944.2824175799324
2024-04-21 10:45:00+00:00,33164.073,34069.80535905435,-905.7323590543529,905.7323590543529
2024-04-21 11:00:00+00:00,34373.118,33436.258811508866,936.8591884911366,936.8591884911366
2024-04-21 11:15:00+00:00,34490.918,32413.927961867415,2076.9900381325824,2076.9900381325824
2024-04-21 11:30:00+00:00,34557.775,32733.01004506006,1824.764954939943,1824.764954939943
2024-04-21 11:45:00+00:00,33092.134,32904.49048671122,187.6435132887782,187.6435132887782
2024-04-21 12:00:00+00:00,31941.718,32496.411096160904,-554.6930961609032,554.6930961609032
2024-04-21 12:15:00+00:00,31133.954,32415.63153731863,-1281.6775373186283,1281.6775373186283
2024-04-21 12:30:00+00:00,31104.947,33467.63078122868,-2362.683781228683,2362.683781228683
2024-04-21 12:45:00+00:00,31407.153,33454.64011447366,-2047.4871144736608,2047.4871144736608
2024-04-21 13:00:00+00:00,32012.645,32331.376778285172,-318.73177828517146,318.73177828517146
2024-04-21 13:15:00+00:00,31330.343,32221.570201607843,-891.2272016078423,891.2272016078423
2024-04-21 13:30:00+00:00,31571.646,31839.559132165454,-267.91313216545313,267.91313216545313
2024-04-21 13:45:00+00:00,32528.694,32218.643683179638,310.05031682036133,310.05031682036133
2024-04-21 14:00:00+00:00,32130.912,33812.77718697592,-1681.8651869759233,1681.8651869759233
2024-04-21 14:15:00+00:00,32016.278,33963.05581873819,-1946.7778187381919,1946.7778187381919
2024-04-21 14:30:00+00:00,32144.473,33891.20537897214,-1746.7323789721377,1746.7323789721377
2024-04-21 14:45:00+00:00,32633.644,33703.11692310377,-1069.4729231037709,1069.4729231037709
2024-04-21 15:00:00+00:00,32956.507,33511.92078000465,-555.4137800046519,555.4137800046519
2024-04-21 15:15:00+00:00,33535.502,33533.25131105733,2.2506889426731504,2.2506889426731504
2024-04-21 15:30:00+00:00,33585.698,33611.955762685204,-26.257762685207126,26.257762685207126
2024-04-21 15:45:00+00:00,33501.782,33915.47557124636,-413.6935712463601,413.6935712463601
2024-04-21 16:00:00+00:00,33160.145,33458.63693461396,-298.491934613965,298.491934613965
2024-04-21 16:15:00+00:00,33496.781,33419.48868963522,77.2923103647845,77.2923103647845
2024-04-21 16:30:00+00:00,33505.237,33505.96272092497,-0.7257209249655716,0.7257209249655716
2024-04-21 16:45:00+00:00,33238.98,33655.54194879039,-416.5619487903896,416.5619487903896
2024-04-21 17:00:00+00:00,33136.783,32754.519048803093,382.26395119691006,382.26395119691006
2024-04-21 17:15:00+00:00,33328.156,32768.121491372076,560.0345086279267,560.0345086279267
2024-04-21 17:30:00+00:00,33007.077,32945.15158111432,61.92541888567939,61.92541888567939
2024-04-21 17:45:00+00:00,33144.525,32766.552778882917,377.9722211170847,377.9722211170847
2024-04-21 18:00:00+00:00,33309.168,32017.84664218269,1291.321357817309,1291.321357817309
2024-04-21 18:15:00+00:00,33505.642,32285.76136834007,1219.8806316599293,1219.8806316599293
2024-04-21 18:30:00+00:00,33412.771,32167.931785497338,1244.8392145026628,1244.8392145026628
2024-04-21 18:45:00+00:00,33624.423,32021.06094905765,1603.3620509423527,1603.3620509423527
2024-04-21 19:00:00+00:00,33183.017,31408.793854469743,1774.2231455302572,1774.2231455302572
2024-04-21 19:15:00+00:00,32812.024,30663.524630092506,2148.499369907491,2148.499369907491
2024-04-21 19:30:00+00:00,32330.622,30685.38940160065,1645.2325983993505,1645.2325983993505
2024-04-21 19:45:00+00:00,31619.264,29989.253060676077,1630.0109393239218,1630.0109393239218
2024-04-21 20:00:00+00:00,31276.612,28248.583338393262,3028.0286616067388,3028.0286616067388
2024-04-21 20:15:00+00:00,30691.747,28243.72656973281,2448.020430267188,2448.020430267188
2024-04-21 20:30:00+00:00,29991.286,27723.792197266586,2267.4938027334138,2267.4938027334138
2024-04-21 20:45:00+00:00,29211.243,27344.961905585045,1866.2810944149533,1866.2810944149533
2024-04-21 21:00:00+00:00,28483.127,26908.56932456107,1574.5576754389294,1574.5576754389294
2024-04-21 21:15:00+00:00,27991.251,26436.993798152947,1554.2572018470528,1554.2572018470528
2024-04-21 21:30:00+00:00,27557.964,26205.436945931,1352.5270540689999,1352.5270540689999
2024-04-21 21:45:00+00:00,26977.213,26012.385422790554,964.8275772094457,964.8275772094457
2024-04-21 22:00:00+00:00,26694.516,26322.80586006646,371.71013993354063,371.71013993354063
2024-04-21 22:15:00+00:00,26258.24,26141.830701682793,116.4092983172086,116.4092983172086
2024-04-21 22:30:00+00:00,25933.889,25934.194230505986,-0.3052305059864011,0.3052305059864011
2024-04-21 22:45:00+00:00,25424.395,25575.077158751697,-150.682158751697,150.682158751697
2024-04-21 23:00:00+00:00,25408.438,25413.819706725742,-5.381706725744152,5.381706725744152
2024-04-21 23:15:00+00:00,25030.793,25237.12586665576,-206.33286665575724,206.33286665575724
2024-04-21 23:30:00+00:00,24830.599,25018.504323610483,-187.90532361048463,187.90532361048463
2024-04-21 23:45:00+00:00,24776.433,24825.7819316581,-49.3489316580999,49.3489316580999
2024-04-22 00:00:00+00:00,24604.522,24957.944737056918,-353.42273705691696,353.42273705691696
2024-04-22 00:15:00+00:00,24507.047,24874.599938882027,-367.5529388820287,367.5529388820287
2024-04-22 00:30:00+00:00,24428.939,24838.392325057503,-409.4533250575041,409.4533250575041
2024-04-22 00:45:00+00:00,24293.847,24808.896588635485,-515.0495886354838,515.0495886354838
2024-04-22 01:00:00+00:00,24495.942,25420.85316591133,-924.9111659113296,924.9111659113296
2024-04-22 01:15:00+00:00,24502.585,25279.93887464673,-777.3538746467311,777.3538746467311
