datetime,predicted_consumption,day,hour,weekday,confidence_interval,lower_bound,upper_bound
2025-10-02 13:45:00+00:00,43625.148370477196,2025-10-02,13,Thursday,2336.690123596592,41288.458246880604,45961.83849407379
2025-10-02 14:00:00+00:00,43104.05784009666,2025-10-02,14,Thursday,2337.815349703075,40766.24249039359,45441.873189799735
2025-10-02 14:15:00+00:00,43104.05784009666,2025-10-02,14,Thursday,2338.9383802401485,40765.11945985651,45442.99622033681
2025-10-02 14:30:00+00:00,43104.05784009666,2025-10-02,14,Thursday,2340.059228010026,40763.99861208664,45444.11706810669
2025-10-02 14:45:00+00:00,43104.05784009666,2025-10-02,14,Thursday,2341.17790569099,40762.879934405675,45445.23574578765
2025-10-02 15:00:00+00:00,43104.05784009666,2025-10-02,15,Thursday,2342.2944258390608,40761.7634142576,45446.352265935726
2025-10-02 15:15:00+00:00,43104.05784009666,2025-10-02,15,Thursday,2343.408800889645,40760.64903920702,45447.466640986306
2025-10-02 15:30:00+00:00,43104.05784009666,2025-10-02,15,Thursday,2344.5210431591477,40759.536796937515,45448.57888325581
2025-10-02 15:45:00+00:00,43104.05784009666,2025-10-02,15,Thursday,2345.6311648465635,40758.4266752501,45449.689004943226
2025-10-02 16:00:00+00:00,43148.641906082936,2025-10-02,16,Thursday,2346.7391780350354,40801.9027280479,45495.38108411797
2025-10-02 16:15:00+00:00,43148.641906082936,2025-10-02,16,Thursday,2347.845094693391,40800.79681138955,45496.487000776324
2025-10-02 16:30:00+00:00,43148.641906082936,2025-10-02,16,Thursday,2348.94892667765,40799.692979405285,45497.59083276059
2025-10-02 16:45:00+00:00,43148.641906082936,2025-10-02,16,Thursday,2350.0506857325063,40798.59122035043,45498.692591815445
2025-10-02 17:00:00+00:00,42329.588497723154,2025-10-02,17,Thursday,2351.150383492789,39978.43811423037,44680.73888121594
2025-10-02 17:15:00+00:00,42329.588497723154,2025-10-02,17,Thursday,2352.2480314848917,39977.34046623826,44681.83652920805
2025-10-02 17:30:00+00:00,42329.588497723154,2025-10-02,17,Thursday,2353.3436411281855,39976.24485659497,44682.93213885134
2025-10-02 17:45:00+00:00,42329.588497723154,2025-10-02,17,Thursday,2354.4372237364028,39975.151273986754,44684.025721459555
2025-10-02 18:00:00+00:00,39840.33887159422,2025-10-02,18,Thursday,2355.528790519003,37484.810081075215,42195.867662113225
2025-10-02 18:15:00+00:00,39840.33887159422,2025-10-02,18,Thursday,2356.6183525825086,37483.72051901171,42196.95722417673
2025-10-02 18:30:00+00:00,39840.33887159422,2025-10-02,18,Thursday,2357.70592093183,37482.63295066239,42198.04479252605
2025-10-02 18:45:00+00:00,39840.33887159422,2025-10-02,18,Thursday,2358.7915064715557,37481.547365122664,42199.130378065776
2025-10-02 19:00:00+00:00,36793.91133300657,2025-10-02,19,Thursday,2359.8751200072325,34434.03621299934,39153.786453013796
2025-10-02 19:15:00+00:00,36793.91133300657,2025-10-02,19,Thursday,2360.956772246619,34432.95456075995,39154.86810525318
2025-10-02 19:30:00+00:00,36793.91133300657,2025-10-02,19,Thursday,2362.0364738009193,34431.87485920565,39155.94780680748
2025-10-02 19:45:00+00:00,36793.91133300657,2025-10-02,19,Thursday,2363.1142351859994,34430.79709782057,39157.02556819256
2025-10-02 20:00:00+00:00,34354.03383804486,2025-10-02,20,Thursday,2364.1900668235785,31989.84377122128,36718.223904868435
2025-10-02 20:15:00+00:00,34354.03383804486,2025-10-02,20,Thursday,2365.2639790424096,31988.76985900245,36719.29781708727
2025-10-02 20:30:00+00:00,34354.03383804486,2025-10-02,20,Thursday,2366.3359820794335,31987.697855965427,36720.369820124295
2025-10-02 20:45:00+00:00,34354.03383804486,2025-10-02,20,Thursday,2367.4060860809177,31986.62775196394,36721.43992412578
2025-10-02 21:00:00+00:00,31271.3336533891,2025-10-02,21,Thursday,2368.4743011035766,28902.859352285526,33639.80795449268
2025-10-02 21:15:00+00:00,30863.275468961718,2025-10-02,21,Thursday,2369.5406371156746,28493.734831846043,33232.81610607739
2025-10-02 21:30:00+00:00,30694.747314104738,2025-10-02,21,Thursday,2370.6051039981116,28324.142210106627,33065.35241810285
2025-10-02 21:45:00+00:00,30729.669836535613,2025-10-02,21,Thursday,2371.6677115454913,28358.002124990122,33101.33754808111
2025-10-02 22:00:00+00:00,27419.395907464543,2025-10-02,22,Thursday,2372.7284694671716,25046.66743799737,29792.124376931715
2025-10-02 22:15:00+00:00,27382.60408143564,2025-10-02,22,Thursday,2373.7873873883013,25008.81669404734,29756.39146882394
2025-10-02 22:30:00+00:00,27292.901605731084,2025-10-02,22,Thursday,2374.844474850838,24918.057130880246,29667.74608058192
2025-10-02 22:45:00+00:00,27292.901605731084,2025-10-02,22,Thursday,2375.8997413145507,24917.001864416532,29668.801347045635
2025-10-02 23:00:00+00:00,26722.09226283654,2025-10-02,23,Thursday,2376.9531961580083,24345.139066678534,29099.045458994548
2025-10-02 23:15:00+00:00,26722.09226283654,2025-10-02,23,Thursday,2378.004848679553,24344.087414156988,29100.097111516094
2025-10-02 23:30:00+00:00,26722.09226283654,2025-10-02,23,Thursday,2379.054708098257,24343.037554738283,29101.1469709348
2025-10-02 23:45:00+00:00,26722.09226283654,2025-10-02,23,Thursday,2380.1027835548634,24341.989479281678,29102.195046391404
2025-10-03 00:00:00+00:00,26680.634760251098,2025-10-03,0,Friday,2381.149084112718,24299.485676138378,29061.783844363817
2025-10-03 00:15:00+00:00,26680.634760251098,2025-10-03,0,Friday,2382.1936187586825,24298.441141492414,29062.82837900978
2025-10-03 00:30:00+00:00,26680.634760251098,2025-10-03,0,Friday,2383.2363964040337,24297.398363847064,29063.871156655132
2025-10-03 00:45:00+00:00,26680.634760251098,2025-10-03,0,Friday,2384.277425885353,24296.357334365744,29064.91218613645
2025-10-03 01:00:00+00:00,26400.256391550985,2025-10-03,1,Friday,2385.3167159653976,24014.93967558559,28785.573107516382
2025-10-03 01:15:00+00:00,26400.256391550985,2025-10-03,1,Friday,2386.3542753339625,24013.902116217025,28786.610666884946
2025-10-03 01:30:00+00:00,26548.602170077676,2025-10-03,1,Friday,2387.3901126087285,24161.212057468947,28935.992282686406
2025-10-03 01:45:00+00:00,26400.256391550985,2025-10-03,1,Friday,2388.424236336096,24011.83215521489,28788.680627887083
2025-10-03 02:00:00+00:00,26000.66821710877,2025-10-03,2,Friday,2389.4566549920073,23611.21156211676,28390.12487210078
2025-10-03 02:15:00+00:00,26059.26658917872,2025-10-03,2,Friday,2390.487376982761,23668.779212195957,28449.75396616148
2025-10-03 02:30:00+00:00,26172.095804941484,2025-10-03,2,Friday,2391.516410645805,23780.57939429568,28563.612215587287
2025-10-03 02:45:00+00:00,26215.406277451777,2025-10-03,2,Friday,2392.543764250528,23822.86251320125,28607.950041702305
2025-10-03 03:00:00+00:00,28198.884667201313,2025-10-03,3,Friday,2393.569445999031,25805.315221202283,30592.454113200343
2025-10-03 03:15:00+00:00,28393.348331993246,2025-10-03,3,Friday,2394.5934640268947,25998.754867966352,30787.94179602014
2025-10-03 03:30:00+00:00,28791.59433283135,2025-10-03,3,Friday,2395.6158264039304,26395.978506427422,31187.21015923528
2025-10-03 03:45:00+00:00,29326.28595852835,2025-10-03,3,Friday,2396.6365411349225,26929.64941739343,31722.922499663273
2025-10-03 04:00:00+00:00,39980.09639977353,2025-10-03,4,Friday,2397.655616160359,37582.44078361317,42377.75201593389
2025-10-03 04:15:00+00:00,40506.88516979174,2025-10-03,4,Friday,2398.673059357154,38108.212110434586,42905.5582291489
2025-10-03 04:30:00+00:00,40843.510714828146,2025-10-03,4,Friday,2399.688878539356,38443.82183628879,43243.1995933675
2025-10-03 04:45:00+00:00,42889.810870046254,2025-10-03,4,Friday,2400.7030814588493,40489.107788587404,45290.513951505105
2025-10-03 05:00:00+00:00,52738.648002313574,2025-10-03,5,Friday,2401.7156758060437,50336.93232650753,55140.36367811962
2025-10-03 05:15:00+00:00,53101.210004430235,2025-10-03,5,Friday,2402.7266692105545,50698.48333521968,55503.93667364079
2025-10-03 05:30:00+00:00,53354.96984991019,2025-10-03,5,Friday,2403.736069241875,50951.23378066831,55758.70591915206
2025-10-03 05:45:00+00:00,53436.5024109247,2025-10-03,5,Friday,2404.743883410036,51031.75852751467,55841.246294334735
2025-10-03 06:00:00+00:00,53659.60632000731,2025-10-03,6,Friday,2405.7501191662564,51253.85620084105,56065.35643917357
2025-10-03 06:15:00+00:00,53728.11354189239,2025-10-03,6,Friday,2406.7547839035897,51321.3587579888,56134.86832579598
2025-10-03 06:30:00+00:00,53728.11354189239,2025-10-03,6,Friday,2407.757884957555,51320.35565693483,56135.871426849946
2025-10-03 06:45:00+00:00,53728.11354189239,2025-10-03,6,Friday,2408.759429606762,51319.354112285626,56136.87297149915
2025-10-03 07:00:00+00:00,52649.279178196804,2025-10-03,7,Friday,2409.7594250735283,50239.51975312328,55059.03860327033
2025-10-03 07:15:00+00:00,52649.279178196804,2025-10-03,7,Friday,2410.757878524487,50238.52129967232,55060.03705672129
2025-10-03 07:30:00+00:00,52649.279178196804,2025-10-03,7,Friday,2411.754797071184,50237.52438112562,55061.03397526799
2025-10-03 07:45:00+00:00,52649.279178196804,2025-10-03,7,Friday,2412.7501877706713,50236.52899042613,55062.02936596748
2025-10-03 08:00:00+00:00,49556.42446048717,2025-10-03,8,Friday,2413.744057626089,47142.68040286108,51970.16851811326
2025-10-03 08:15:00+00:00,50071.11635346636,2025-10-03,8,Friday,2414.736413587241,47656.379939879116,52485.8527670536
2025-10-03 08:30:00+00:00,50071.11635346636,2025-10-03,8,Friday,2415.7272625511573,47655.3890909152,52486.84361601751
2025-10-03 08:45:00+00:00,50203.47433183404,2025-10-03,8,Friday,2416.7166113626613,47786.75772047138,52620.1909431967
2025-10-03 09:00:00+00:00,49189.6760193238,2025-10-03,9,Friday,2417.7044668149147,46771.97155250888,51607.38048613872
2025-10-03 09:15:00+00:00,49494.41264780043,2025-10-03,9,Friday,2418.690835649965,47075.72181215047,51913.103483450395
2025-10-03 09:30:00+00:00,50014.43964376526,2025-10-03,9,Friday,2419.6757245592817,47594.76391920598,52434.11536832454
2025-10-03 09:45:00+00:00,50942.913480948926,2025-10-03,9,Friday,2420.6591401842848,48522.254340764644,53363.57262113321
2025-10-03 10:00:00+00:00,48561.68481898915,2025-10-03,10,Friday,2421.6410891168694,46140.04372987228,50983.325908106024
2025-10-03 10:15:00+00:00,47699.758723326224,2025-10-03,10,Friday,2422.6215778999185,45277.137145426306,50122.38030122614
2025-10-03 10:30:00+00:00,47699.758723326224,2025-10-03,10,Friday,2423.600613027815,45276.158110298406,50123.35933635404
2025-10-03 10:45:00+00:00,47072.33311924454,2025-10-03,10,Friday,2424.5782009469413,44647.7549182976,49496.91132019148
2025-10-03 11:00:00+00:00,45822.21256208056,2025-10-03,11,Friday,2425.554348056173,43396.658214024385,48247.766910136736
2025-10-03 11:15:00+00:00,45436.11290911165,2025-10-03,11,Friday,2426.529060707372,43009.58384840428,47862.64196981902
2025-10-03 11:30:00+00:00,45436.11290911165,2025-10-03,11,Friday,2427.502345205865,43008.610563905786,47863.61525431752
2025-10-03 11:45:00+00:00,45436.11290911165,2025-10-03,11,Friday,2428.474207810921,43007.63870130073,47864.58711692257
2025-10-03 12:00:00+00:00,44059.358175745816,2025-10-03,12,Friday,2429.4446547362213,41629.91352100959,46488.80283048204
2025-10-03 12:15:00+00:00,44059.358175745816,2025-10-03,12,Friday,2430.41369215032,41628.94448359549,46489.77186789614
2025-10-03 12:30:00+00:00,44059.358175745816,2025-10-03,12,Friday,2431.381326177106,41627.97684956871,46490.73950192292
2025-10-03 12:45:00+00:00,44059.358175745816,2025-10-03,12,Friday,2432.3475628962515,41627.01061284957,46491.705738642064
2025-10-03 13:00:00+00:00,43489.20093807351,2025-10-03,13,Friday,2433.3124083436574,41055.888529729855,45922.51334641717
2025-10-03 13:15:00+00:00,43489.20093807351,2025-10-03,13,Friday,2434.2758685118965,41054.925069561614,45923.47680658541
2025-10-03 13:30:00+00:00,43489.20093807351,2025-10-03,13,Friday,2435.237949350643,41053.962988722866,45924.438887424156
2025-10-03 13:45:00+00:00,43489.20093807351,2025-10-03,13,Friday,2436.198656767105,41053.002281306406,45925.399594840615
2025-10-03 14:00:00+00:00,43196.88925093379,2025-10-03,14,Friday,2437.1579966264458,40759.73125430734,45634.04724756024
2025-10-03 14:15:00+00:00,43196.88925093379,2025-10-03,14,Friday,2438.115974752203,40758.773276181586,45635.00522568599
2025-10-03 14:30:00+00:00,43196.88925093379,2025-10-03,14,Friday,2439.0725969266987,40757.81665400709,45635.96184786049
2025-10-03 14:45:00+00:00,43196.88925093379,2025-10-03,14,Friday,2440.027868891448,40756.86138204234,45636.91711982524
2025-10-03 15:00:00+00:00,43196.88925093379,2025-10-03,15,Friday,2440.9817963475634,40755.907454586224,45637.871047281355
2025-10-03 15:15:00+00:00,43196.88925093379,2025-10-03,15,Friday,2441.9343849561465,40754.95486597764,45638.82363588994
2025-10-03 15:30:00+00:00,43196.88925093379,2025-10-03,15,Friday,2442.8856403386844,40754.00361059511,45639.77489127247
2025-10-03 15:45:00+00:00,43196.88925093379,2025-10-03,15,Friday,2443.835568077436,40753.053682856356,45640.72481901122
2025-10-03 16:00:00+00:00,43272.840263880964,2025-10-03,16,Friday,2444.7841737158124,40828.05609016515,45717.62443759678
2025-10-03 16:15:00+00:00,43272.840263880964,2025-10-03,16,Friday,2445.731462758755,40827.10880112221,45718.57172663972
2025-10-03 16:30:00+00:00,43272.840263880964,2025-10-03,16,Friday,2446.6774406731092,40826.16282320785,45719.51770455408
2025-10-03 16:45:00+00:00,43272.840263880964,2025-10-03,16,Friday,2447.6221128879924,40825.21815099297,45720.462376768955
2025-10-03 17:00:00+00:00,42539.91196623015,2025-10-03,17,Friday,2448.5654847951564,40091.34648143499,44988.47745102531
2025-10-03 17:15:00+00:00,42539.91196623015,2025-10-03,17,Friday,2449.507561749346,40090.4044044808,44989.4195279795
2025-10-03 17:30:00+00:00,42539.91196623015,2025-10-03,17,Friday,2450.448349068657,40089.4636171615,44990.36031529881
2025-10-03 17:45:00+00:00,42539.91196623015,2025-10-03,17,Friday,2451.387852034883,40088.52411419527,44991.29981826503
2025-10-03 18:00:00+00:00,39715.64854914448,2025-10-03,18,Friday,2452.326075893861,37263.32247325061,42167.97462503834
2025-10-03 18:15:00+00:00,39715.64854914448,2025-10-03,18,Friday,2453.263025855816,37262.38552328866,42168.91157500029
2025-10-03 18:30:00+00:00,39715.64854914448,2025-10-03,18,Friday,2454.198707095698,37261.44984204878,42169.84725624017
2025-10-03 18:45:00+00:00,39715.64854914448,2025-10-03,18,Friday,2455.133124753513,37260.515424390964,42170.78167389799
2025-10-03 19:00:00+00:00,36534.3315251127,2025-10-03,19,Friday,2456.066283934655,34078.265241178044,38990.397809047354
2025-10-03 19:15:00+00:00,36534.3315251127,2025-10-03,19,Friday,2456.99818971023,34077.333335402465,38991.32971482293
2025-10-03 19:30:00+00:00,36534.3315251127,2025-10-03,19,Friday,2457.9288471173777,34076.40267799532,38992.26037223008
2025-10-03 19:45:00+00:00,36534.3315251127,2025-10-03,19,Friday,2458.8582611595907,34075.47326395311,38993.18978627229
2025-10-03 20:00:00+00:00,34202.21507040213,2025-10-03,20,Friday,2459.786436807026,31742.428633595107,36662.00150720916
2025-10-03 20:15:00+00:00,34202.21507040213,2025-10-03,20,Friday,2460.713378996816,31741.501691405316,36662.92844939895
2025-10-03 20:30:00+00:00,34202.21507040213,2025-10-03,20,Friday,2461.6390926333775,31740.575977768756,36663.85416303551
2025-10-03 20:45:00+00:00,34202.21507040213,2025-10-03,20,Friday,2462.5635825887084,31739.651487813426,36664.77865299084
2025-10-03 21:00:00+00:00,31531.394282002082,2025-10-03,21,Friday,2463.4868537026923,29067.90742829939,33994.881135704774
2025-10-03 21:15:00+00:00,31209.212008557442,2025-10-03,21,Friday,2464.408910783394,28744.80309777405,33673.620919340836
2025-10-03 21:30:00+00:00,31010.517763591193,2025-10-03,21,Friday,2465.329758607346,28545.188004983847,33475.84752219854
2025-10-03 21:45:00+00:00,31088.42623016588,2025-10-03,21,Friday,2466.249401919844,28622.176828246033,33554.675632085724
2025-10-03 22:00:00+00:00,27467.590333063774,2025-10-03,22,Friday,2467.167845435229,25000.422487628544,29934.758178499003
2025-10-03 22:15:00+00:00,27467.590333063774,2025-10-03,22,Friday,2468.0850938371696,24999.505239226604,29935.675426900943
2025-10-03 22:30:00+00:00,27293.755442128764,2025-10-03,22,Friday,2469.001151778939,24824.754290349825,29762.756593907703
2025-10-03 22:45:00+00:00,27293.755442128764,2025-10-03,22,Friday,2469.9160238836944,24823.83941824507,29763.67146601246
2025-10-03 23:00:00+00:00,26798.180484336135,2025-10-03,23,Friday,2470.8297147447447,24327.35076959139,29269.01019908088
2025-10-03 23:15:00+00:00,26798.180484336135,2025-10-03,23,Friday,2471.7422289258225,24326.438255410314,29269.922713261956
2025-10-03 23:30:00+00:00,26798.180484336135,2025-10-03,23,Friday,2472.65357096135,24325.526913374786,29270.834055297484
2025-10-03 23:45:00+00:00,26798.180484336135,2025-10-03,23,Friday,2473.5637453567006,24324.616738979435,29271.744229692835
2025-10-04 00:00:00+00:00,26704.975726056884,2025-10-04,0,Saturday,2474.472756588459,24230.502969468424,29179.448482645344
2025-10-04 00:15:00+00:00,26704.975726056884,2025-10-04,0,Saturday,2475.380609104678,24229.595116952205,29180.356335161563
2025-10-04 00:30:00+00:00,26704.975726056884,2025-10-04,0,Saturday,2476.287307325135,24228.68841873175,29181.26303338202
2025-10-04 00:45:00+00:00,26704.975726056884,2025-10-04,0,Saturday,2477.1928556415774,24227.782870415307,29182.16858169846
2025-10-04 01:00:00+00:00,26411.63066983937,2025-10-04,1,Saturday,2478.0972584179767,23933.533411421395,28889.727928257347
2025-10-04 01:15:00+00:00,26411.63066983937,2025-10-04,1,Saturday,2479.0005199907714,23932.6301498486,28890.631189830143
2025-10-04 01:30:00+00:00,26437.10389947627,2025-10-04,1,Saturday,2479.9026446691078,23957.201254807165,28917.006544145377
2025-10-04 01:45:00+00:00,26411.63066983937,2025-10-04,1,Saturday,2480.8036367350833,23930.827033104288,28892.434306574454
2025-10-04 02:00:00+00:00,25751.003589658063,2025-10-04,2,Saturday,2481.7035004439817,23269.30008921408,28232.707090102045
2025-10-04 02:15:00+00:00,25805.522526190012,2025-10-04,2,Saturday,2482.6022400245065,23322.920286165507,28288.124766214518
2025-10-04 02:30:00+00:00,25889.69415877737,2025-10-04,2,Saturday,2483.499859679015,23406.194299098355,28373.194018456383
2025-10-04 02:45:00+00:00,25907.14327793112,2025-10-04,2,Saturday,2484.396363583747,23422.746914347375,28391.539641514868
2025-10-04 03:00:00+00:00,27939.487814209424,2025-10-04,3,Saturday,2485.291755889051,25454.196058320373,30424.779570098475
2025-10-04 03:15:00+00:00,28163.189152121486,2025-10-04,3,Saturday,2486.1860407196073,25677.00311140188,30649.375192841093
2025-10-04 03:30:00+00:00,28386.529939476255,2025-10-04,3,Saturday,2487.079222174652,25899.450717301603,30873.609161650907
2025-10-04 03:45:00+00:00,28803.32603623696,2025-10-04,3,Saturday,2487.971304328194,26315.354731908763,31291.297340565154
2025-10-04 04:00:00+00:00,33636.65794140155,2025-10-04,4,Saturday,2488.862291229235,31147.795650172317,36125.520232630784
2025-10-04 04:15:00+00:00,33801.148372082134,2025-10-04,4,Saturday,2489.7521869019793,31311.396185180154,36290.90055898411
2025-10-04 04:30:00+00:00,33996.204754887134,2025-10-04,4,Saturday,2490.64099534605,31505.563759541084,36486.84575023319
2025-10-04 04:45:00+00:00,36014.83383643519,2025-10-04,4,Saturday,2491.528720536696,33523.30511589849,38506.362556971886
2025-10-04 05:00:00+00:00,42227.933024963306,2025-10-04,5,Saturday,2492.4153664250007,39735.5176585383,44720.34839138831
2025-10-04 05:15:00+00:00,42434.079747255186,2025-10-04,5,Saturday,2493.300936938088,39940.7788103171,44927.380684193275
2025-10-04 05:30:00+00:00,42437.70590450946,2025-10-04,5,Saturday,2494.185435979323,39943.520468530136,44931.89134048878
2025-10-04 05:45:00+00:00,42437.70590450946,2025-10-04,5,Saturday,2495.068867428514,39942.637037080945,44932.77477193797
2025-10-04 06:00:00+00:00,42510.150355311525,2025-10-04,6,Saturday,2495.9512351421113,40014.19912016941,45006.10159045364
2025-10-04 06:15:00+00:00,42516.803777938694,2025-10-04,6,Saturday,2496.8325429534034,40019.97123498529,45013.636320892096
2025-10-04 06:30:00+00:00,42516.803777938694,2025-10-04,6,Saturday,2497.7127946727114,40019.09098326598,45014.51657261141
2025-10-04 06:45:00+00:00,42516.803777938694,2025-10-04,6,Saturday,2498.59199408758,40018.21178385111,45015.39577202628
2025-10-04 07:00:00+00:00,42107.08953740136,2025-10-04,7,Saturday,2499.4701449629697,39607.61939243839,44606.559682364335
2025-10-04 07:15:00+00:00,42107.08953740136,2025-10-04,7,Saturday,2500.347251041443,39606.74228635992,44607.43678844281
2025-10-04 07:30:00+00:00,42107.08953740136,2025-10-04,7,Saturday,2501.223316043351,39605.86622135801,44608.31285344472
2025-10-04 07:45:00+00:00,42107.08953740136,2025-10-04,7,Saturday,2502.0983436670194,39604.99119373434,44609.187881068385
2025-10-04 08:00:00+00:00,40215.59104107464,2025-10-04,8,Saturday,2502.972337588928,37712.61870348571,42718.563378663566
2025-10-04 08:15:00+00:00,40688.78857173499,2025-10-04,8,Saturday,2503.845301463891,38184.943270271106,43192.63387319888
2025-10-04 08:30:00+00:00,40688.78857173499,2025-10-04,8,Saturday,2504.7172389252373,38184.071332809755,43193.50581066023
2025-10-04 08:45:00+00:00,40736.808875335104,2025-10-04,8,Saturday,2505.588153584987,38231.22072175012,43242.39702892009
2025-10-04 09:00:00+00:00,40278.32678525698,2025-10-04,9,Saturday,2506.4580490340227,37771.868736222954,42784.784834291
2025-10-04 09:15:00+00:00,40479.45159659003,2025-10-04,9,Saturday,2507.3269288422657,37972.12466774776,42986.778525432295
2025-10-04 09:30:00+00:00,40952.649127250384,2025-10-04,9,Saturday,2508.1947965588456,38444.45433069154,43460.84392380923
2025-10-04 09:45:00+00:00,41585.34197564581,2025-10-04,9,Saturday,2509.061655712269,39076.28031993354,44094.40363135808
2025-10-04 10:00:00+00:00,40165.32672770297,2025-10-04,10,Saturday,2509.9275098105873,37655.39921789239,42675.25423751356
2025-10-04 10:15:00+00:00,39894.539186625734,2025-10-04,10,Saturday,2510.792362341563,37383.74682428417,42405.3315489673
2025-10-04 10:30:00+00:00,39894.539186625734,2025-10-04,10,Saturday,2511.6562167728325,37382.8829698529,42406.19540339857
2025-10-04 10:45:00+00:00,39495.417994780284,2025-10-04,10,Saturday,2512.5190765520697,36982.89891822822,42007.93707133235
2025-10-04 11:00:00+00:00,39120.53138169917,2025-10-04,11,Saturday,2513.380945107143,36607.15043659203,41633.91232680631
2025-10-04 11:15:00+00:00,38890.19583226669,2025-10-04,11,Saturday,2514.2418258462803,36375.95400642041,41404.43765811297
2025-10-04 11:30:00+00:00,38890.19583226669,2025-10-04,11,Saturday,2515.1017221582206,36375.09411010847,41405.29755442491
2025-10-04 11:45:00+00:00,38890.19583226669,2025-10-04,11,Saturday,2515.960637412372,36374.23519485432,41406.15646967906
2025-10-04 12:00:00+00:00,38277.5796531229,2025-10-04,12,Saturday,2516.818574958965,35760.76107816393,40794.39822808187
2025-10-04 12:15:00+00:00,38277.5796531229,2025-10-04,12,Saturday,2517.675538129208,35759.90411499369,40795.25519125211
2025-10-04 12:30:00+00:00,38277.5796531229,2025-10-04,12,Saturday,2518.5315302354325,35759.04812288746,40796.111183358335
2025-10-04 12:45:00+00:00,38277.5796531229,2025-10-04,12,Saturday,2519.386554571248,35758.19309855165,40796.966207694146
2025-10-04 13:00:00+00:00,37937.54515495,2025-10-04,13,Saturday,2520.240614411685,35417.304540538316,40457.78576936168
2025-10-04 13:15:00+00:00,37937.54515495,2025-10-04,13,Saturday,2521.093713013346,35416.45144193665,40458.638867963346
